estate,debts,husband,wife,father,mother,sons,daughters,sisters_m,grandfather,grandmother,grandsons,granddaughters,share_husband,share_wife,share_mother,share_sons,share_fathers,share_grandsons,share_brother_ms,row_sum_shares
111316,28594,1,0,0,1,1,2,1,1,0,2,0,20680.5,10340.25,13787.0,18957.125,18957.125,2940.0138888888887,3428.0277777777774,89090.04166666667
112936,33648,0,1,0,1,1,0,0,0,1,0,2,19822.0,9911.0,13214.666666666666,18170.166666666664,18170.166666666664,2940.0138888888887,3428.0277777777774,85656.04166666667
115411,33374,0,0,0,0,1,3,3,0,0,2,1,20509.25,10254.625,13672.833333333332,18800.14583333333,18800.14583333333,2940.0138888888887,3428.0277777777774,88405.04166666666
182381,12350,0,1,0,1,1,1,2,1,1,2,1,42507.75,21253.875,28338.5,38965.4375,38965.4375,2940.0138888888887,3428.0277777777774,176399.04166666666
77006,11724,0,0,0,1,1,1,3,0,1,2,1,16320.5,8160.25,10880.333333333332,14960.458333333332,14960.458333333332,2940.0138888888887,3428.0277777777774,71650.04166666666
158273,19848,0,1,0,1,1,0,1,1,0,0,2,34606.25,17303.125,23070.83333333333,31722.39583333333,31722.39583333333,2940.0138888888887,3428.0277777777774,144793.04166666666
76406,18163,0,1,0,0,1,4,3,1,0,1,2,14560.75,7280.375,9707.166666666666,13347.354166666666,13347.354166666666,2940.0138888888887,3428.0277777777774,64611.04166666666
183283,10176,0,0,0,1,1,0,3,0,1,2,2,43276.75,21638.375,28851.166666666664,39670.35416666666,39670.35416666666,2940.0138888888887,3428.0277777777774,179475.04166666663
57875,6940,0,0,0,1,1,4,2,0,0,2,1,12733.75,6366.875,8489.166666666666,11672.604166666666,11672.604166666666,2940.0138888888887,3428.0277777777774,57303.04166666666
186405,29568,1,0,0,1,1,0,0,0,0,2,2,39209.25,19604.625,26139.5,35941.8125,35941.8125,2940.0138888888887,3428.0277777777774,163205.04166666666
85558,5002,0,0,0,1,1,2,2,0,0,0,2,20139.0,10069.5,13426.0,18460.75,18460.75,2940.0138888888887,3428.0277777777774,86924.04166666667
182151,53356,1,0,0,0,1,4,2,0,0,0,1,32198.75,16099.375,21465.83333333333,29515.52083333333,29515.52083333333,2940.0138888888887,3428.0277777777774,135163.04166666666
68500,9653,1,0,0,0,1,3,1,0,1,2,2,14711.75,7355.875,9807.833333333332,13485.770833333332,13485.770833333332,2940.0138888888887,3428.0277777777774,65215.04166666667
152556,8871,1,0,0,1,1,2,2,1,0,1,1,35921.25,17960.625,23947.5,32927.8125,32927.8125,2940.0138888888887,3428.0277777777774,150053.04166666666
117797,19339,0,1,0,1,1,1,2,1,0,0,2,24614.5,12307.25,16409.666666666664,22563.291666666664,22563.291666666664,2940.0138888888887,3428.0277777777774,104826.04166666667
71895,18738,0,1,0,0,0,0,2,1,0,1,0,26578.5,13289.25,8859.5,23366.749999999996,1476.5833333333333,1476.5833333333333,1476.5833333333333,76523.74999999999
154419,22197,0,0,0,1,1,0,0,0,0,2,1,33055.5,16527.75,22037.0,30300.875,30300.875,2940.0138888888887,3428.0277777777774,138590.04166666666
144860,42837,0,0,0,0,1,0,2,1,1,1,0,25505.75,12752.875,17003.833333333332,23380.27083333333,23380.27083333333,2940.0138888888887,3428.0277777777774,108391.04166666666
158534,10568,1,0,0,0,1,3,0,1,0,0,1,36991.5,18495.75,24661.0,33908.875,33908.875,2940.0138888888887,3428.0277777777774,154334.04166666666
69614,8901,1,0,0,0,1,0,1,0,1,1,2,15178.25,7589.125,10118.833333333332,13913.395833333332,13913.395833333332,2940.0138888888887,3428.0277777777774,67081.04166666666
80238,21369,0,1,0,0,1,3,0,0,1,1,2,14717.25,7358.625,9811.5,13490.8125,13490.8125,2940.0138888888887,3428.0277777777774,65237.04166666667
60205,13114,1,0,0,1,1,3,1,1,1,1,2,11772.75,5886.375,7848.5,10791.6875,10791.6875,2940.0138888888887,3428.0277777777774,53459.04166666667
101912,7327,0,0,0,1,1,0,2,1,0,1,0,23646.25,11823.125,15764.166666666666,21675.729166666664,21675.729166666664,2940.0138888888887,3428.0277777777774,100953.04166666667
121317,27179,0,1,0,1,1,4,0,0,0,0,0,23534.5,11767.25,15689.666666666666,21573.291666666664,21573.291666666664,2940.0138888888887,3428.0277777777774,100506.04166666667
58052,10998,0,1,0,1,1,4,2,0,0,0,2,11763.5,5881.75,7842.333333333333,10783.208333333332,10783.208333333332,2940.0138888888887,3428.0277777777774,53422.04166666667
152159,22276,1,0,0,1,1,1,0,0,1,0,0,32470.75,16235.375,21647.166666666664,29764.854166666664,29764.854166666664,2940.0138888888887,3428.0277777777774,136251.04166666663
192292,45557,0,0,0,0,1,0,2,0,0,0,2,36683.75,18341.875,24455.83333333333,33626.77083333333,33626.77083333333,2940.0138888888887,3428.0277777777774,153103.04166666666
135603,33033,1,0,0,0,1,3,0,1,1,1,1,25642.5,12821.25,17095.0,23505.625,23505.625,2940.0138888888887,3428.0277777777774,108938.04166666667
172811,50214,0,1,0,1,1,4,2,1,1,1,0,30649.25,15324.625,20432.83333333333,28095.14583333333,28095.14583333333,2940.0138888888887,3428.0277777777774,128965.04166666666
140175,28751,0,1,0,1,1,4,2,1,0,0,1,27856.0,13928.0,18570.666666666664,25534.666666666664,25534.666666666664,2940.0138888888887,3428.0277777777774,117792.04166666667
69805,19426,0,0,0,0,1,0,3,0,0,2,2,12594.75,6297.375,8396.5,11545.1875,11545.1875,2940.0138888888887,3428.0277777777774,56747.04166666667
84022,15161,1,0,0,1,1,2,2,1,0,1,0,17215.25,8607.625,11476.833333333332,15780.645833333332,15780.645833333332,2940.0138888888887,3428.0277777777774,75229.04166666666
124699,21343,0,1,0,1,1,4,0,1,1,0,0,25839.0,12919.5,17226.0,23685.75,23685.75,2940.0138888888887,3428.0277777777774,109724.04166666667
179580,24352,1,0,0,0,1,4,0,1,1,1,1,38807.0,19403.5,25871.33333333333,35573.08333333333,35573.08333333333,2940.0138888888887,3428.0277777777774,161596.04166666666
56551,4432,0,1,0,1,1,4,0,1,0,2,1,13029.75,6514.875,8686.5,11943.9375,11943.9375,2940.0138888888887,3428.0277777777774,58487.04166666667
186453,44714,1,0,0,0,1,1,1,1,0,1,2,35434.75,17717.375,23623.166666666664,32481.854166666664,32481.854166666664,2940.0138888888887,3428.0277777777774,148107.04166666663
60038,13135,1,0,0,0,1,1,0,0,0,1,0,11725.75,5862.875,7817.166666666666,10748.604166666666,10748.604166666666,2940.0138888888887,3428.0277777777774,53271.04166666666
62941,10439,1,0,0,0,1,3,1,0,1,2,1,13125.5,6562.75,8750.333333333332,12031.708333333332,12031.708333333332,2940.0138888888887,3428.0277777777774,58870.04166666667
178593,50135,0,0,0,1,1,4,1,1,0,2,2,32114.5,16057.25,21409.666666666664,29438.291666666664,29438.291666666664,2940.0138888888887,3428.0277777777774,134826.04166666663
50724,2826,0,0,0,1,1,2,0,1,1,2,1,11974.5,5987.25,7983.0,10976.625,10976.625,2940.0138888888887,3428.0277777777774,54266.04166666667
132617,29332,0,0,0,1,1,2,3,1,0,1,1,25821.25,12910.625,17214.166666666664,23669.479166666664,23669.479166666664,2940.0138888888887,3428.0277777777774,109653.04166666667
121847,9279,1,0,0,0,1,1,2,1,1,2,2,28142.0,14071.0,18761.33333333333,25796.83333333333,25796.83333333333,2940.0138888888887,3428.0277777777774,118936.04166666666
116187,29724,1,0,0,0,1,4,1,1,0,2,1,21615.75,10807.875,14410.5,19814.4375,19814.4375,2940.0138888888887,3428.0277777777774,92831.04166666667
57811,12596,1,0,0,1,1,1,3,0,0,1,2,11303.75,5651.875,7535.833333333333,10361.770833333332,10361.770833333332,2940.0138888888887,3428.0277777777774,51583.04166666667
163763,37667,1,0,0,1,1,1,0,0,1,0,2,31524.0,15762.0,21016.0,28897.0,28897.0,2940.0138888888887,3428.0277777777774,132464.04166666666
180302,18769,0,0,0,1,1,2,3,0,0,0,1,40383.25,20191.625,26922.166666666664,37017.97916666666,37017.97916666666,2940.0138888888887,3428.0277777777774,167901.04166666663
84559,7252,1,0,0,1,1,0,0,1,1,0,1,19326.75,9663.375,12884.5,17716.1875,17716.1875,2940.0138888888887,3428.0277777777774,83675.04166666667
195112,37536,0,1,0,1,1,0,0,1,0,0,0,39394.0,19697.0,26262.666666666664,36111.16666666666,36111.16666666666,2940.0138888888887,3428.0277777777774,163944.04166666663
112611,16316,1,0,1,0,1,1,0,0,1,1,0,24073.75,12036.875,16049.166666666666,22067.604166666664,22067.604166666664,2940.0138888888887,3428.0277777777774,102663.04166666667
51150,14978,1,0,0,1,1,4,3,0,1,0,0,9043.0,4521.5,6028.666666666666,8289.416666666666,8289.416666666666,2940.0138888888887,3428.0277777777774,42540.04166666666
183739,38889,0,1,0,1,1,1,3,0,0,1,2,36212.5,18106.25,24141.666666666664,33194.791666666664,33194.791666666664,2940.0138888888887,3428.0277777777774,151218.04166666663
119548,31478,0,1,0,1,1,2,3,1,1,0,2,22017.5,11008.75,14678.333333333332,20182.70833333333,20182.70833333333,2940.0138888888887,3428.0277777777774,94438.04166666666
138277,9471,0,0,0,1,1,4,0,0,0,1,0,32201.5,16100.75,21467.666666666664,29518.041666666664,29518.041666666664,2940.0138888888887,3428.0277777777774,135174.04166666663
91177,23328,0,0,0,1,1,2,0,0,1,2,0,16962.25,8481.125,11308.166666666666,15548.729166666666,15548.729166666666,2940.0138888888887,3428.0277777777774,74217.04166666667
119852,30322,1,0,0,0,1,1,0,0,1,1,2,22382.5,11191.25,14921.666666666666,20517.291666666664,20517.291666666664,2940.0138888888887,3428.0277777777774,95898.04166666667
171856,12358,1,0,0,1,1,1,2,0,1,1,0,39874.5,19937.25,26583.0,36551.625,36551.625,2940.0138888888887,3428.0277777777774,165866.04166666666
184567,30169,0,1,0,1,1,4,0,1,0,0,0,38599.5,19299.75,25733.0,35382.875,35382.875,2940.0138888888887,3428.0277777777774,160766.04166666666
162757,37944,0,1,0,1,1,1,2,1,1,2,1,31203.25,15601.625,20802.166666666664,28602.979166666664,28602.979166666664,2940.0138888888887,3428.0277777777774,131181.04166666663
50461,2816,1,0,0,0,0,0,2,0,1,1,1,23822.5,11911.25,7940.833333333333,23366.749999999996,1323.4722222222222,1323.4722222222222,1323.4722222222222,71011.74999999999
159506,47792,0,1,0,0,1,3,1,0,0,1,2,27928.5,13964.25,18619.0,25601.125,25601.125,2940.0138888888887,3428.0277777777774,118082.04166666667
139215,19191,1,0,0,1,1,1,0,1,0,0,0,30006.0,15003.0,20004.0,27505.5,27505.5,2940.0138888888887,3428.0277777777774,126392.04166666667
106866,25014,0,0,0,0,1,2,2,1,0,0,0,20463.0,10231.5,13642.0,18757.75,18757.75,2940.0138888888887,3428.0277777777774,88220.04166666667
137034,8096,1,0,0,0,1,3,3,0,0,0,1,32234.5,16117.25,21489.666666666664,29548.291666666664,29548.291666666664,2940.0138888888887,3428.0277777777774,135306.04166666663
112018,16936,1,0,0,1,1,2,2,0,1,0,2,23770.5,11885.25,15847.0,21789.625,21789.625,2940.0138888888887,3428.0277777777774,101450.04166666667
115030,23342,0,1,0,0,1,4,0,1,1,1,0,22922.0,11461.0,15281.333333333332,21011.83333333333,21011.83333333333,2940.0138888888887,3428.0277777777774,98056.04166666666
60132,6996,0,1,0,0,1,4,3,0,1,0,0,13284.0,6642.0,8856.0,12177.0,12177.0,2940.0138888888887,3428.0277777777774,59504.04166666667
77470,21583,1,0,0,0,1,1,2,0,0,1,0,13971.75,6985.875,9314.5,12807.4375,12807.4375,2940.0138888888887,3428.0277777777774,62255.04166666667
147109,23238,0,1,0,0,1,2,2,1,1,1,0,30967.75,15483.875,20645.166666666664,28387.104166666664,28387.104166666664,2940.0138888888887,3428.0277777777774,130239.04166666664
98483,13189,0,0,0,1,1,2,0,1,0,0,1,21323.5,10661.75,14215.666666666666,19546.541666666664,19546.541666666664,2940.0138888888887,3428.0277777777774,91662.04166666667
95580,25136,0,0,0,1,1,2,3,1,0,1,1,17611.0,8805.5,11740.666666666666,16143.416666666666,16143.416666666666,2940.0138888888887,3428.0277777777774,76812.04166666667
168018,39635,1,0,0,0,1,4,3,0,0,1,1,32095.75,16047.875,21397.166666666664,29421.104166666664,29421.104166666664,2940.0138888888887,3428.0277777777774,134751.04166666663
79694,19304,0,1,0,0,1,1,0,1,0,2,0,15097.5,7548.75,10065.0,13839.375,13839.375,2940.0138888888887,3428.0277777777774,66758.04166666667
103929,13322,1,0,0,1,1,4,0,1,0,2,1,22651.75,11325.875,15101.166666666666,20764.104166666664,20764.104166666664,2940.0138888888887,3428.0277777777774,96975.04166666667
176654,44969,1,0,0,1,0,0,3,1,0,1,2,65842.5,32921.25,21947.5,23366.749999999996,3657.9166666666665,3657.9166666666665,3657.9166666666665,155051.74999999997
148131,24697,1,0,0,0,1,1,1,0,1,1,2,30858.5,15429.25,20572.33333333333,28286.95833333333,28286.95833333333,2940.0138888888887,3428.0277777777774,129802.04166666666
116096,24160,0,0,0,1,1,2,3,0,1,1,2,22984.0,11492.0,15322.666666666666,21068.666666666664,21068.666666666664,2940.0138888888887,3428.0277777777774,98304.04166666667
169662,34967,0,1,0,1,0,0,2,1,0,1,2,67347.5,33673.75,22449.166666666664,23366.749999999996,3741.5277777777774,3741.5277777777774,3741.5277777777774,158061.75
119156,21764,0,1,0,0,1,1,1,1,0,0,2,24348.0,12174.0,16232.0,22319.0,22319.0,2940.0138888888887,3428.0277777777774,103760.04166666667
106611,10628,0,1,0,1,1,1,3,1,1,0,1,23995.75,11997.875,15997.166666666666,21996.104166666664,21996.104166666664,2940.0138888888887,3428.0277777777774,102351.04166666667
122326,31329,1,0,0,0,1,1,0,0,0,0,1,22749.25,11374.625,15166.166666666666,20853.479166666664,20853.479166666664,2940.0138888888887,3428.0277777777774,97365.04166666667
93506,8999,1,0,0,1,1,2,2,1,1,2,1,21126.75,10563.375,14084.5,19366.1875,19366.1875,2940.0138888888887,3428.0277777777774,90875.04166666667
145140,33965,0,1,0,0,1,3,2,0,0,1,1,27793.75,13896.875,18529.166666666664,25477.604166666664,25477.604166666664,2940.0138888888887,3428.0277777777774,117543.04166666667
54658,12974,1,0,0,1,1,3,0,1,1,1,1,10421.0,5210.5,6947.333333333333,9552.583333333332,9552.583333333332,2940.0138888888887,3428.0277777777774,48052.04166666667
87517,13136,0,1,0,0,1,1,0,0,0,0,2,18595.25,9297.625,12396.833333333332,17045.645833333332,17045.645833333332,2940.0138888888887,3428.0277777777774,80749.04166666666
124709,29420,0,0,0,1,1,3,2,0,1,0,0,23822.25,11911.125,15881.5,21837.0625,21837.0625,2940.0138888888887,3428.0277777777774,101657.04166666667
116306,6090,0,1,0,1,1,1,3,0,1,0,1,27554.0,13777.0,18369.33333333333,25257.83333333333,25257.83333333333,2940.0138888888887,3428.0277777777774,116584.04166666666
121251,24435,1,0,0,1,1,1,0,0,0,0,2,24204.0,12102.0,16136.0,22187.0,22187.0,2940.0138888888887,3428.0277777777774,103184.04166666667
117828,29109,0,0,0,1,1,1,1,1,0,0,1,22179.75,11089.875,14786.5,20331.4375,20331.4375,2940.0138888888887,3428.0277777777774,95087.04166666667
189218,19808,0,1,0,1,1,4,2,1,1,1,2,42352.5,21176.25,28235.0,38823.125,38823.125,2940.0138888888887,3428.0277777777774,175778.04166666666
78239,7544,1,0,0,0,1,1,1,0,0,1,1,17673.75,8836.875,11782.5,16200.9375,16200.9375,2940.0138888888887,3428.0277777777774,77063.04166666667
112452,22189,1,0,0,0,1,1,2,0,1,0,0,22565.75,11282.875,15043.833333333332,20685.27083333333,20685.27083333333,2940.0138888888887,3428.0277777777774,96631.04166666666
167833,19396,0,1,0,1,1,1,1,1,1,2,1,37109.25,18554.625,24739.5,34016.8125,34016.8125,2940.0138888888887,3428.0277777777774,154805.04166666666
146418,19193,1,0,0,0,1,0,0,1,1,2,1,31806.25,15903.125,21204.166666666664,29155.729166666664,29155.729166666664,2940.0138888888887,3428.0277777777774,133593.04166666663
161693,22562,0,0,0,0,0,0,3,0,1,1,1,69565.5,34782.75,23188.5,23366.749999999996,3864.75,3864.75,3864.75,162497.75
60583,12843,0,0,0,0,1,2,0,1,1,0,2,11935.0,5967.5,7956.666666666666,10940.416666666666,10940.416666666666,2940.0138888888887,3428.0277777777774,54108.04166666666
124315,6874,0,0,0,1,1,4,0,0,1,1,0,29360.25,14680.125,19573.5,26913.5625,26913.5625,2940.0138888888887,3428.0277777777774,123809.04166666667
142062,10610,0,1,0,1,1,0,1,1,0,0,0,32863.0,16431.5,21908.666666666664,30124.416666666664,30124.416666666664,2940.0138888888887,3428.0277777777774,137820.04166666663
175881,19797,0,1,0,1,1,3,3,0,1,0,0,39021.0,19510.5,26014.0,35769.25,35769.25,2940.0138888888887,3428.0277777777774,162452.04166666666
91264,17508,1,0,0,0,1,2,2,1,0,0,0,18439.0,9219.5,12292.666666666666,16902.416666666664,16902.416666666664,2940.0138888888887,3428.0277777777774,80124.04166666667
135758,34242,1,0,0,0,1,4,2,1,1,1,0,25379.0,12689.5,16919.333333333332,23264.08333333333,23264.08333333333,2940.0138888888887,3428.0277777777774,107884.04166666666
175751,41183,0,1,0,0,1,3,0,1,1,1,1,33642.0,16821.0,22428.0,30838.5,30838.5,2940.0138888888887,3428.0277777777774,140936.04166666666
192586,39266,1,0,0,0,1,4,0,0,1,0,1,38330.0,19165.0,25553.33333333333,35135.83333333333,35135.83333333333,2940.0138888888887,3428.0277777777774,159688.04166666666
166691,15140,1,0,0,1,1,2,1,1,0,2,1,37887.75,18943.875,25258.5,34730.4375,34730.4375,2940.0138888888887,3428.0277777777774,157919.04166666666
142753,33640,1,0,0,0,1,1,1,0,0,1,1,27278.25,13639.125,18185.5,25005.0625,25005.0625,2940.0138888888887,3428.0277777777774,115481.04166666667
161133,15597,1,0,0,0,1,3,1,0,1,2,1,36384.0,18192.0,24256.0,33352.0,33352.0,2940.0138888888887,3428.0277777777774,151904.04166666666
56203,6204,0,1,0,0,1,2,0,0,0,0,1,12499.75,6249.875,8333.166666666666,11458.104166666666,11458.104166666666,2940.0138888888887,3428.0277777777774,56367.04166666666
178765,21075,0,1,0,1,1,1,3,0,1,2,0,39422.5,19711.25,26281.666666666664,36137.29166666666,36137.29166666666,2940.0138888888887,3428.0277777777774,164058.04166666663
122740,12342,0,0,0,0,1,2,2,0,0,0,2,27599.5,13799.75,18399.666666666664,25299.541666666664,25299.541666666664,2940.0138888888887,3428.0277777777774,116766.04166666667
163243,28460,0,1,0,0,1,2,2,0,1,0,2,33695.75,16847.875,22463.83333333333,30887.77083333333,30887.77083333333,2940.0138888888887,3428.0277777777774,141151.04166666666
118587,27307,0,1,0,1,0,0,1,0,0,0,2,45640.0,22820.0,15213.333333333332,23366.749999999996,3803.333333333333,2940.0138888888887,3803.333333333333,117586.76388888888
84407,14455,1,0,1,0,1,1,0,0,0,1,1,17488.0,8744.0,11658.666666666666,16030.666666666666,16030.666666666666,2940.0138888888887,3428.0277777777774,76320.04166666667
142179,23836,0,1,0,0,1,4,0,1,0,1,0,29585.75,14792.875,19723.83333333333,27120.27083333333,27120.27083333333,2940.0138888888887,3428.0277777777774,124711.04166666666
178797,44601,0,1,0,1,1,3,2,1,0,2,2,33549.0,16774.5,22366.0,30753.25,30753.25,2940.0138888888887,3428.0277777777774,140564.04166666666
76908,14301,1,0,0,0,1,2,3,0,1,0,1,15651.75,7825.875,10434.5,14347.4375,14347.4375,2940.0138888888887,3428.0277777777774,68975.04166666667
156018,28491,0,1,0,0,1,4,0,0,1,1,0,31881.75,15940.875,21254.5,29224.9375,29224.9375,2940.0138888888887,3428.0277777777774,133895.04166666666
93151,24952,0,0,0,0,1,2,3,0,1,2,1,17049.75,8524.875,11366.5,15628.9375,15628.9375,2940.0138888888887,3428.0277777777774,74567.04166666667
185031,13995,0,1,0,0,1,2,1,1,1,1,2,42759.0,21379.5,28506.0,39195.75,39195.75,2940.0138888888887,3428.0277777777774,177404.04166666666
78364,16523,0,0,0,0,1,4,3,1,1,0,0,15460.25,7730.125,10306.833333333332,14171.895833333332,14171.895833333332,2940.0138888888887,3428.0277777777774,68209.04166666666
165098,44877,0,1,0,0,1,0,2,1,0,2,1,30055.25,15027.625,20036.83333333333,27550.64583333333,27550.64583333333,2940.0138888888887,3428.0277777777774,126589.04166666666
116840,13129,1,0,0,1,1,3,2,0,0,1,2,25927.75,12963.875,17285.166666666664,23767.104166666664,23767.104166666664,2940.0138888888887,3428.0277777777774,110079.04166666667
188804,46920,0,1,0,1,1,0,0,0,0,0,1,35471.0,17735.5,23647.33333333333,32515.08333333333,32515.08333333333,2940.0138888888887,3428.0277777777774,148252.04166666666
191950,11599,0,1,0,1,1,3,0,0,0,0,0,45087.75,22543.875,30058.5,41330.4375,41330.4375,2940.0138888888887,3428.0277777777774,186719.04166666666
56703,7974,0,0,0,0,1,0,2,0,1,1,0,12182.25,6091.125,8121.5,11167.0625,11167.0625,2940.0138888888887,3428.0277777777774,55097.04166666667
94221,12905,0,0,0,1,1,4,3,1,0,1,1,20329.0,10164.5,13552.666666666666,18634.916666666664,18634.916666666664,2940.0138888888887,3428.0277777777774,87684.04166666667
83887,9508,1,0,0,1,1,1,2,1,0,2,2,18594.75,9297.375,12396.5,17045.1875,17045.1875,2940.0138888888887,3428.0277777777774,80747.04166666667
174893,32806,0,0,0,1,1,3,0,0,0,1,2,35521.75,17760.875,23681.166666666664,32561.604166666664,32561.604166666664,2940.0138888888887,3428.0277777777774,148455.04166666663
83164,16985,1,0,0,0,1,4,0,1,1,0,0,16544.75,8272.375,11029.833333333332,15166.020833333332,15166.020833333332,2940.0138888888887,3428.0277777777774,72547.04166666666
138111,38594,0,0,0,1,1,1,2,0,0,2,1,24879.25,12439.625,16586.166666666664,22805.979166666664,22805.979166666664,2940.0138888888887,3428.0277777777774,105885.04166666667
